Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2024-03-09 08:00:00,3925.46000000,3936.00000000,3887.99000000,3912.49000000,47849.72380000,1709985599999,187299810.11513400,148607,23160.24220000,90671001.97167200,0
2024-03-09 12:00:00,3912.50000000,3927.05000000,3901.62000000,3916.66000000,40208.56260000,1709999999999,157420411.85177800,132277,20790.89980000,81396459.04042500,0
2024-03-09 16:00:00,3916.66000000,3920.22000000,3870.01000000,3881.18000000,57453.43710000,1710014399999,223431791.27151400,183967,28464.05110000,110692805.88100800,0
2024-03-09 20:00:00,3881.18000000,3912.68000000,3881.17000000,3905.21000000,30014.08070000,1710028799999,117090705.37511900,111954,14633.36740000,57084483.78074500,0
2024-03-10 00:00:00,3905.20000000,3940.10000000,3899.51000000,3935.00000000,51918.02880000,1710043199999,203710896.55046100,177310,26634.97290000,104505936.61265300,0
2024-03-10 04:00:00,3935.01000000,3950.00000000,3929.79000000,3944.82000000,38704.74620000,1710057599999,152557454.96468700,138154,17802.15460000,70173227.52104400,0
2024-03-10 08:00:00,3944.81000000,3964.67000000,3920.02000000,3932.72000000,60457.15630000,1710071999999,238326730.08219800,208330,28234.82470000,111304407.82829000,0
2024-03-10 12:00:00,3932.72000000,3947.18000000,3860.65000000,3883.69000000,85475.68790000,1710086399999,333599841.47916100,260598,40881.06580000,159594988.80307800,0
2024-03-10 16:00:00,3883.70000000,3927.05000000,3882.06000000,3898.00000000,48450.62370000,1710100799999,189237770.72398700,177833,23435.00400000,91537192.87360100,0
2024-03-10 20:00:00,3898.01000000,3903.89000000,3791.26000000,3878.47000000,71658.43710000,1710115199999,275982960.18292600,233255,33487.81690000,129023592.66568700,0
2024-03-11 00:00:00,3878.47000000,3888.38000000,3722.95000000,3866.93000000,104660.84580000,1710129599999,400551495.70471700,334058,50849.09450000,194645890.41770400,0
2024-03-11 04:00:00,3866.92000000,4011.79000000,3834.22000000,4001.40000000,158741.34440000,1710143999999,625182042.37179700,421692,83398.29630000,328533991.40073900,0
2024-03-11 08:00:00,4001.40000000,4054.60000000,3986.86000000,4034.25000000,166787.88580000,1710158399999,670680688.78529500,423088,70280.73860000,282527924.96600400,0
2024-03-11 12:00:00,4034.25000000,4065.80000000,4017.00000000,4018.00000000,128794.48030000,1710172799999,520042479.01821500,298811,49006.83990000,198038634.29836900,0
2024-03-11 16:00:00,4018.01000000,4086.23000000,3998.92000000,4031.71000000,107913.56400000,1710187199999,436007818.21037100,270938,50885.11600000,205686797.30600300,0
2024-03-11 20:00:00,4031.70000000,4082.00000000,4027.92000000,4064.80000000,54656.39360000,1710201599999,221654630.21296400,145917,27939.58020000,113270698.55795600,0
2024-03-12 00:00:00,4064.80000000,4093.92000000,4021.19000000,4028.69000000,82355.28430000,1710215999999,334537249.35709000,191159,38705.97530000,157262425.92951700,0
2024-03-12 04:00:00,4028.69000000,4052.40000000,4000.02000000,4027.13000000,62019.69530000,1710230399999,249781180.98205300,203435,31337.04400000,126185736.51810900,0
2024-03-12 08:00:00,4027.13000000,4065.00000000,3965.00000000,4020.83000000,83842.39360000,1710244799999,335918390.41113600,282696,43229.15280000,173233155.15919000,0
2024-03-12 12:00:00,4020.84000000,4053.80000000,3950.00000000,3988.46000000,146976.21910000,1710259199999,588692818.87279300,460439,70763.61670000,283526316.96456600,0
2024-03-12 16:00:00,3988.46000000,3991.62000000,3828.98000000,3980.23000000,199020.77180000,1710273599999,782059225.95985300,536106,98003.03930000,385316910.21899200,0
2024-03-12 20:00:00,3980.23000000,3980.56000000,3927.18000000,3979.96000000,58573.03000000,1710287999999,231487007.49888500,204706,35026.24490000,138422345.78980900,0
2024-03-13 00:00:00,3979.97000000,4045.86000000,3973.53000000,4043.78000000,64974.96480000,1710302399999,260757150.21378000,221623,35529.35970000,142591713.55724300,0
2024-03-13 04:00:00,4043.78000000,4078.38000000,4029.10000000,4038.36000000,70118.16470000,1710316799999,283737336.24463200,225274,34328.68720000,138935594.57288600,0
2024-03-13 08:00:00,4038.36000000,4083.00000000,4038.09000000,4048.90000000,71500.99060000,1710331199999,290046606.07028300,227547,37594.08600000,152500674.90476100,0
2024-03-13 12:00:00,4048.91000000,4053.00000000,3932.23000000,3962.80000000,148148.30530000,1710345599999,590624091.74183500,427831,70040.95400000,279242941.26074200,0
2024-03-13 16:00:00,3962.80000000,4011.06000000,3952.23000000,4000.44000000,70578.31490000,1710359999999,281084028.70543400,235573,38768.80880000,154386131.85911600,0
2024-03-13 20:00:00,4000.44000000,4021.00000000,3974.62000000,4004.79000000,56985.03630000,1710374399999,227660177.32616000,198650,29844.17820000,119233565.99331400,0
2024-03-14 00:00:00,4004.79000000,4010.98000000,3955.00000000,3993.77000000,59083.00050000,1710388799999,235433112.94246300,185032,29319.27560000,116825585.71812700,0
2024-03-14 04:00:00,3993.77000000,4005.69000000,3940.64000000,3963.46000000,64515.64190000,1710403199999,256203562.99042500,239127,31383.12330000,124644141.24715600,0
2024-03-14 08:00:00,3963.45000000,3997.70000000,3943.12000000,3955.04000000,59789.16810000,1710417599999,237494933.26370300,219291,28916.11730000,114872356.14606500,0
2024-03-14 12:00:00,3955.04000000,3967.40000000,3820.20000000,3845.81000000,180384.27570000,1710431999999,701656206.36132100,498921,88025.39490000,342517528.31310100,0
2024-03-14 16:00:00,3845.81000000,3896.02000000,3723.00000000,3785.89000000,184658.18930000,1710446399999,704956514.73234000,508034,85357.81590000,325959661.67320300,0
2024-03-14 20:00:00,3785.89000000,3892.00000000,3780.79000000,3881.70000000,99807.24900000,1710460799999,384263621.40094800,269558,51203.90520000,197123425.55469400,0
2024-03-15 00:00:00,3881.69000000,3934.02000000,3623.00000000,3722.20000000,208926.98930000,1710475199999,787949193.23691200,527722,99418.57340000,375249092.93354300,0
2024-03-15 04:00:00,3722.20000000,3779.92000000,3656.49000000,3754.12000000,174978.38570000,1710489599999,648210415.81139700,435809,87676.60170000,324926489.77412300,0
2024-03-15 08:00:00,3754.12000000,3761.65000000,3570.00000000,3689.33000000,231263.85340000,1710503999999,847219414.96526400,576751,105520.89670000,386704079.52722400,0
2024-03-15 12:00:00,3689.33000000,3742.00000000,3670.77000000,3688.90000000,116561.51860000,1710518399999,431571417.89807700,381599,60435.25630000,223803085.18513600,0
2024-03-15 16:00:00,3688.89000000,3806.62000000,3659.01000000,3689.54000000,128183.86550000,1710532799999,476975575.48295700,336535,68220.40650000,253946332.13851600,0
2024-03-15 20:00:00,3689.53000000,3749.93000000,3606.65000000,3742.19000000,87622.79460000,1710547199999,321551441.92584200,228921,43926.21430000,161274884.12981500,0
2024-03-16 00:00:00,3742.19000000,3781.12000000,3722.41000000,3735.52000000,73363.29610000,1710561599999,275263425.31790900,213362,37732.94700000,141591416.81187300,0
2024-03-16 04:00:00,3735.52000000,3743.60000000,3690.18000000,3740.19000000,50218.96770000,1710575999999,186862190.93371600,212531,25341.68030000,94309193.59812000,0
2024-03-16 08:00:00,3740.20000000,3741.10000000,3661.83000000,3692.29000000,62013.03130000,1710590399999,229899398.39930000,245335,29860.10990000,110690992.79062200,0
2024-03-16 12:00:00,3692.29000000,3711.37000000,3637.73000000,3679.55000000,92942.07650000,1710604799999,340952824.48354100,336336,47441.05470000,174033004.46664100,0
2024-03-16 16:00:00,3679.54000000,3679.88000000,3570.00000000,3600.60000000,122770.37840000,1710619199999,444756532.34111500,394761,57169.01000000,207121321.93445600,0
2024-03-16 20:00:00,3600.60000000,3633.80000000,3468.80000000,3523.09000000,146980.40690000,1710633599999,521442509.83703400,396614,64460.80000000,228856109.88484600,0
2024-03-17 00:00:00,3523.09000000,3582.40000000,3504.95000000,3571.50000000,90384.17920000,1710647999999,320885707.02056500,280839,44962.73490000,159625744.64850100,0
2024-03-17 04:00:00,3571.49000000,3572.51000000,3412.00000000,3472.72000000,114120.87280000,1710662399999,397390492.40627600,355819,54475.85240000,189720528.43053300,0
2024-03-17 08:00:00,3472.72000000,3606.41000000,3460.01000000,3578.99000000,107483.98210000,1710676799999,381692055.11441000,331395,52961.99390000,188102274.21285600,0
2024-03-17 12:00:00,3578.99000000,3647.15000000,3528.36000000,3628.42000000,95169.75910000,1710691199999,341198412.76945100,333210,49556.47410000,177731960.52254800,0
2024-03-17 16:00:00,3628.42000000,3656.45000000,3602.43000000,3651.18000000,62380.01840000,1710705599999,226297753.62550000,243482,30881.54210000,112049630.38347500,0
2024-03-17 20:00:00,3651.18000000,3678.68000000,3624.19000000,3644.71000000,48252.18200000,1710719999999,176023343.68511200,176610,23122.70660000,84349254.15924500,0
2024-03-18 00:00:00,3644.70000000,3645.02000000,3557.31000000,3600.39000000,82008.44120000,1710734399999,295276710.41145400,251340,37258.17340000,134127818.00717100,0
2024-03-18 04:00:00,3600.38000000,3642.52000000,3576.90000000,3626.65000000,65470.88970000,1710748799999,237025617.69794500,224718,32352.36910000,117125105.21418500,0
2024-03-18 08:00:00,3626.65000000,3627.00000000,3548.99000000,3597.82000000,104156.75040000,1710763199999,373284948.13828300,348163,49637.74210000,177910972.83606900,0
2024-03-18 12:00:00,3597.83000000,3613.41000000,3486.00000000,3525.18000000,134712.30870000,1710777599999,477278115.04898700,445468,65720.60540000,232928351.42708500,0
2024-03-18 16:00:00,3525.17000000,3563.86000000,3454.09000000,3478.89000000,129920.70700000,1710791999999,454560287.73240900,426759,61193.54570000,214143877.59923100,0
2024-03-18 20:00:00,3478.88000000,3548.00000000,3478.88000000,3520.46000000,54632.18810000,1710806399999,192264934.69238400,209939,27263.18980000,95962047.84479200,0
2024-03-19 00:00:00,3520.47000000,3548.09000000,3362.15000000,3419.17000000,189698.62320000,1710820799999,649902454.44352400,479891,85815.82250000,294102148.27665100,0
2024-03-19 04:00:00,3419.18000000,3427.80000000,3306.10000000,3360.14000000,146220.95470000,1710835199999,492565240.50958000,436546,69963.94850000,235720765.04995800,0
2024-03-19 08:00:00,3360.14000000,3360.16000000,3202.84000000,3276.51000000,265410.21400000,1710849599999,864665304.97242800,655601,120349.82780000,392070254.34961800,0
2024-03-19 12:00:00,3276.51000000,3325.69000000,3223.50000000,3303.16000000,164469.54280000,1710863999999,538948991.43838300,440828,78827.85970000,258324545.48906800,0
2024-03-19 16:00:00,3303.16000000,3359.80000000,3280.80000000,3333.26000000,129837.42420000,1710878399999,431063936.31554100,323525,61303.94330000,203559041.34059200,0
2024-03-19 20:00:00,3333.27000000,3338.84000000,3150.88000000,3158.64000000,153992.93470000,1710892799999,497161784.59700000,310994,70151.94180000,226530032.13035700,0
2024-03-20 00:00:00,3158.65000000,3266.01000000,3153.26000000,3161.02000000,176684.85290000,1710907199999,566099143.41935400,403667,85092.33980000,272694582.66639900,0
2024-03-20 04:00:00,3161.02000000,3226.00000000,3056.56000000,3218.48000000,241498.03310000,1710921599999,759531600.49228700,537847,114303.14940000,359783752.19189100,0
2024-03-20 08:00:00,3218.47000000,3296.72000000,3205.10000000,3293.26000000,137299.31040000,1710935999999,444793216.79799200,435329,68054.59170000,220517091.35202700,0
2024-03-20 12:00:00,3293.26000000,3397.00000000,3275.35000000,3292.55000000,226068.06780000,1710950399999,755344433.55389000,584009,105233.47180000,351676111.38589300,0
2024-03-20 16:00:00,3292.54000000,3405.78000000,3140.71000000,3379.01000000,263906.85660000,1710964799999,867456082.39497500,649474,132788.84100000,436545146.29614100,0
2024-03-20 20:00:00,3379.00000000,3535.24000000,3370.91000000,3516.53000000,161865.69930000,1710979199999,564026952.24054300,377627,83984.50350000,292586447.58596900,0
2024-03-21 00:00:00,3516.53000000,3558.99000000,3493.40000000,3510.59000000,109802.74260000,1710993599999,387132481.07161900,279881,52001.83540000,183404249.10070600,0
2024-03-21 04:00:00,3510.59000000,3537.20000000,3446.47000000,3516.03000000,89965.51650000,1711007999999,315211191.25276200,266664,43127.68340000,151094306.85018400,0
2024-03-21 08:00:00,3516.04000000,3587.32000000,3516.03000000,3531.18000000,94844.84420000,1711022399999,336601297.50986300,293395,43911.73480000,155881285.85019300,0
2024-03-21 12:00:00,3531.18000000,3574.41000000,3478.73000000,3497.60000000,103968.41950000,1711036799999,366747041.00513600,331682,52768.36590000,186148500.29792400,0
2024-03-21 16:00:00,3497.59000000,3545.99000000,3412.22000000,3441.38000000,131679.50150000,1711051199999,455977320.21165600,363426,65375.63850000,226484993.65842100,0
2024-03-21 20:00:00,3441.37000000,3521.91000000,3412.00000000,3492.85000000,72494.18290000,1711065599999,252415527.10549900,256941,38180.74280000,132977993.90345200,0
2024-03-22 00:00:00,3492.84000000,3527.61000000,3454.01000000,3522.01000000,61088.85620000,1711079999999,213295500.21104000,236413,30879.14740000,107876205.83707600,0
2024-03-22 04:00:00,3522.00000000,3542.52000000,3500.63000000,3511.40000000,58201.29890000,1711094399999,204857357.91738000,209459,31163.94040000,109711292.47279500,0
2024-03-22 08:00:00,3511.39000000,3523.80000000,3394.42000000,3405.19000000,68698.23400000,1711108799999,237640783.69739800,255507,31759.76760000,109914570.08044600,0
2024-03-22 12:00:00,3405.18000000,3425.84000000,3281.00000000,3349.31000000,160395.47910000,1711123199999,537281164.88077200,468273,81109.25830000,271776030.86597900,0
2024-03-22 16:00:00,3349.30000000,3362.19000000,3289.00000000,3340.46000000,123949.36400000,1711137599999,413141706.43165300,318902,61982.87170000,206595801.00854400,0
2024-03-22 20:00:00,3340.46000000,3345.59000000,3250.00000000,3336.35000000,86515.65580000,1711151999999,285555127.88076400,259202,41329.00470000,136391936.58505100,0
2024-03-23 00:00:00,3336.35000000,3362.38000000,3270.08000000,3303.56000000,58618.34100000,1711166399999,194909078.86704900,205289,27378.28000000,91067571.31237700,0
2024-03-23 04:00:00,3303.55000000,3383.80000000,3298.60000000,3365.28000000,42455.75460000,1711180799999,141937607.20863900,172933,22418.23230000,74961057.43830500,0
2024-03-23 08:00:00,3365.28000000,3380.57000000,3328.34000000,3364.99000000,43508.01500000,1711195199999,145899443.66281300,186281,20664.25600000,69315305.56535600,0
2024-03-23 12:00:00,3364.98000000,3423.03000000,3343.41000000,3405.50000000,69877.38280000,1711209599999,236761234.17365900,217765,34297.35790000,116193114.10760400,0
2024-03-23 16:00:00,3405.49000000,3435.48000000,3384.82000000,3386.12000000,45078.03520000,1711223999999,153633440.14958700,176321,20586.73600000,70170536.44406900,0
2024-03-23 20:00:00,3386.11000000,3401.60000000,3327.28000000,3329.53000000,64138.41620000,1711238399999,216637575.53948200,171094,29496.09070000,99628806.26029500,0
2024-03-24 00:00:00,3329.53000000,3368.16000000,3307.00000000,3307.62000000,48041.06280000,1711252799999,160095333.22173600,179503,22176.59260000,73932968.00139200,0
2024-03-24 04:00:00,3307.63000000,3334.82000000,3298.76000000,3332.29000000,25820.65790000,1711267199999,85507406.03120400,90663,11935.43480000,39536206.75779400,0
