Fecha,Tipo,Precio,Costo,Comisión,Valor de la Cartera,Valor de las Posiciones
2017-09-04T08:00:00,COMPRA,4102.05,489.86018495519426,0.48986018495519423,10005.594506515468
2017-09-04T12:00:00,COMPRA,4153.0,500.27972532577337,0.5002797253257734,9971.997895584958
2017-09-04T16:00:00,COMPRA,4015.03,498.5998947792479,0.49859989477924793,10040.176326706729
2017-09-04T20:00:00,COMPRA,4187.0,500.01805898085576,0.5000180589808557,9991.597302790635
2017-09-05T00:00:00,COMPRA,4106.97,500.41572512252185,0.5004157251225219,9922.421579085556
2017-09-05T04:00:00,COMPRA,3996.24,497.1411772600684,0.49714117726006835,10068.57316161823
2017-09-06T16:00:00,VENTA,4619.43,459.85346702407463,0.5190825310571435,10381.131538611813
2017-09-06T20:00:00,VENTA,4619.43,459.83047435072353,0.5190565769305907,10380.784182067586
2017-09-07T00:00:00,VENTA,4619.77,459.78124736070873,0.5190392091033792,10326.967055318375
2017-09-07T12:00:00,VENTA,4616.79,460.237673720731,0.5192193204797567,10417.300211266982
2017-09-07T16:00:00,VENTA,4755.0,448.2766369883774,0.5208650105633491,10416.644537027576
2017-09-07T20:00:00,VENTA,4716.61,448.3229068270533,0.5167130794578871,10408.18426720626
2017-09-08T20:00:00,COMPRA,4195.87,519.6026889632889,0.519602688963289,10393.454440720587
2017-09-09T04:00:00,COMPRA,4254.44,520.8172057925565,0.5208172057925565,10408.305848563861
2017-09-10T04:00:00,COMPRA,4144.0,517.6872819245311,0.5176872819245312,10286.204275024123
2017-09-10T08:00:00,COMPRA,3988.8899999999994,514.3024777272337,0.5143024777272338,10347.340477258636
2017-09-10T12:00:00,COMPRA,4069.43,513.6610775176407,0.5136610775176407,10347.87928490672
2017-09-10T16:00:00,COMPRA,4086.9200000000005,516.3819016084643,0.5163819016084642,10494.358839183598
2017-09-13T04:00:00,COMPRA,3933.21,510.515069975044,0.5105150699750439,10216.779024195803
2017-09-13T12:00:00,COMPRA,3831.01,505.90730445933764,0.5059073044593377,10080.587267982428
2017-09-13T16:00:00,COMPRA,3775.47,501.4355047779922,0.5014355047779921,10185.167935431524
2017-09-13T20:00:00,COMPRA,3879.81,509.2583967715762,0.5092583967715762,10271.578664336454
2017-09-14T04:00:00,COMPRA,3800.01,503.4950915330968,0.5034950915330968,10180.2715251132
2017-09-14T12:00:00,COMPRA,3481.02,480.38145112814993,0.48038145112814995,9666.693927028404
2017-09-14T16:00:00,COMPRA,3522.0,483.88425257239965,0.4838842525723997,9407.016946517957
2017-09-14T20:00:00,COMPRA,3368.73,470.1735934457484,0.4701735934457484,9065.18554376399
2017-09-15T00:00:00,COMPRA,3188.01,453.1157246642391,0.45311572466423905,9432.137370323111
2017-09-15T04:00:00,COMPRA,3369.99,471.60546908924596,0.471605469089246,8950.096911274737
2017-09-15T08:00:00,COMPRA,3148.0,447.50484556373686,0.4475048455637369,8420.340944930795
2017-09-15T12:00:00,COMPRA,2870.9,414.0794247824909,0.4140794247824909,10663.937930858425
2017-09-18T04:00:00,VENTA,3830.0,516.1200012196019,0.5331968965429212,10942.11495377993
2017-09-18T08:00:00,VENTA,3976.5800000000004,513.4531829411685,0.5507426674662077,10899.486768238206
2017-09-18T12:00:00,VENTA,3932.98,514.1849956789615,0.5454805713664352,11105.40849342903
2017-09-18T16:00:00,VENTA,4048.99,510.77047579922373,0.5578412677846379,10991.71859077283
2017-09-18T20:00:00,VENTA,3969.5,513.2912227858804,0.5495886985961983,11106.700619321868
2017-09-19T00:00:00,VENTA,4060.0,510.2374192172813,0.5587743836377951,11005.574246541379
2017-09-21T20:00:00,COMPRA,3605.03,520.5353899160833,0.5205353899160834,10418.965242723725
2017-09-22T00:00:00,COMPRA,3592.84,518.4733902679441,0.518473390267944,10588.440293869173
2017-09-22T12:00:00,COMPRA,3528.36,512.6580617533375,0.5126580617533375,10234.735929032071
2017-09-22T16:00:00,COMPRA,3527.9699999999993,513.7609853467243,0.5137609853467243,10399.622331058363
2017-09-27T20:00:00,VENTA,4189.0,513.3193509583211,0.585990715703067,11728.081479613676
2017-09-28T00:00:00,VENTA,4192.11,513.1914096482063,0.5862796047162329,11740.847423524532
2017-09-28T04:00:00,VENTA,4200.0,512.8937652874296,0.5870423711762265,11822.391993452042
2017-09-28T08:00:00,VENTA,4247.0,510.86086125924317,0.5912588176659305,11713.287331237094
2017-10-09T20:00:00,VENTA,4803.35,487.2255266968647,0.6377742858866785,12714.01965318534
2017-10-10T00:00:00,VENTA,4786.95,487.30543268511855,0.635700982659267,12714.861275642837
2017-10-10T20:00:00,VENTA,4910.99,481.37129353241437,0.6442315293806491,12724.150952778156
2017-10-12T12:00:00,VENTA,5184.0,468.0712884135252,0.6612561641122447,13360.22766857275
2017-10-12T16:00:00,VENTA,5316.42,462.0669626469993,0.6694481403593352,13368.385420003222
2017-10-12T20:00:00,VENTA,5300.06,461.70332639289126,0.6668628558789695,13468.470941412823
2017-10-13T00:00:00,VENTA,5439.99,455.08836259613764,0.6746624975743677,13706.319102947695
2017-10-13T04:00:00,VENTA,5740.02,437.50331201660435,0.684364524854748,13629.461985202392
2017-10-13T08:00:00,VENTA,5631.01,444.3245876512367,0.6818351456932857,13639.755204025874
2017-10-13T12:00:00,VENTA,5658.97,443.0087122895556,0.6831914100453735,13683.892305365958
2017-10-13T16:00:00,VENTA,5762.24,435.7072805385898,0.6841934278942422,13629.0587625827
2017-10-13T20:00:00,VENTA,5533.76,449.82877905155567,0.6783600997486021,13638.373087841943
